DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1960,4.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1961,4.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1962,4.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1963,4.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1964,4.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1965,4.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1966,4.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1967,5.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1968,5.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1969,5.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1970,5.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1971,5.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1972,5.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1973,5.10,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1974,5.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1975,5.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1976,5.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1977,5.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1978,5.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1979,5.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1980,5.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1981,5.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1982,5.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1983,5.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1984,5.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1985,5.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1986,5.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1987,5.60,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1988,5.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1989,5.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1990,5.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1991,5.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1992,6.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1993,6.10,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1994,6.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1995,6.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1996,6.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1997,6.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1998,6.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,1999,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2000,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2001,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2002,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2003,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2004,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2005,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2006,6.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2007,6.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2008,6.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2009,6.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2010,6.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2011,6.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2012,6.82,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2013,6.82,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2014,6.77,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2015,6.62,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2016,6.59,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2017,6.53,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2018,6.55,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2019,6.55,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2020,5.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Austria,2021,6.46,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2006,6.49,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2007,6.47,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2008,6.75,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2009,6.85,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2010,6.62,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2011,6.68,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2012,6.71,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2013,6.67,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2014,6.67,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2015,6.76,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2016,6.89,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2017,6.96,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2018,7.19,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2019,7.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2020,6.17,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Belgium,2021,6.74,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1980,6.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1981,6.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1982,6.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1983,7.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1984,7.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1985,7.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1986,7.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1987,7.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1988,7.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1989,7.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1990,6.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1991,5.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1992,5.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1993,5.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1994,5.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1995,5.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1996,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1997,5.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1998,5.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,1999,5.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2014,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2015,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2016,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2017,6.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2018,6.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2019,6.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2020,5.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Bulgaria,2021,5.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Switzerland,2002,3.37,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Switzerland,2007,4.08,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Switzerland,2012,3.85,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Switzerland,2017,4.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1980,1.67,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1981,1.99,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1982,2.09,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1983,2.14,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1984,2.07,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1985,1.77,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1986,1.86,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1987,1.88,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1988,1.84,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1989,1.86,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1990,1.89,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1991,1.88,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1992,1.88,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1993,1.86,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1994,1.89,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1995,1.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1996,1.89,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1997,1.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1998,1.97,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,1999,1.94,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2000,1.99,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2001,1.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2002,1.84,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2003,1.92,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2004,2.05,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2005,2.09,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2006,2.04,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2007,2.08,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2008,2.13,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2009,2.26,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2010,2.31,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2011,2.34,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2012,2.44,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2013,2.36,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2014,2.16,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2015,2.18,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2016,2.11,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2017,2.09,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2018,2.06,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2019,1.56,bd
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Cyprus,2020,6.75,bd
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Czechia,2015,7.72,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Czechia,2016,7.73,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Czechia,2017,7.71,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Czechia,2018,7.91,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Czechia,2019,7.91,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Czechia,2020,7.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Czechia,2021,7.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1991,5.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1992,5.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1993,6.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1994,6.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1995,6.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1996,7.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1997,7.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1998,7.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,1999,7.60,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2000,7.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2001,7.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2002,8.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2003,8.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2004,7.40,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2005,8.10,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2006,7.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2007,8.10,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2008,8.60,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2009,9.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2010,9.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2011,9.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2012,9.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2013,9.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2014,9.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2015,10.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2016,10.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2017,9.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2018,9.90,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2019,9.80,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2020,9.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Germany,2021,9.60,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1990,3.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1991,3.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1992,4.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1993,3.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1994,4.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1995,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1996,4.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1997,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1998,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,1999,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2000,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2001,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2002,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2003,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2004,4.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2005,4.50,
