DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2006,4.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2007,4.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2008,4.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2009,4.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2010,4.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2011,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2012,4.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2013,4.67,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2014,4.09,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2015,4.07,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2016,4.08,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2017,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2018,4.05,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2019,3.95,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2020,3.96,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Denmark,2021,3.79,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1970,6.16,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1971,6.31,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1972,6.14,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1973,6.49,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1974,6.82,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1975,7.03,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1976,7.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1977,7.45,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1978,7.59,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1979,7.76,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1980,8.04,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1981,8.23,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1982,8.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1983,8.71,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1984,8.61,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1985,8.81,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1986,9.12,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1987,8.97,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1988,8.47,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1989,7.70,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1990,7.74,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1991,7.16,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1992,5.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1993,5.78,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1994,5.95,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1995,6.03,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1996,6.06,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1997,6.13,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1998,6.34,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,1999,6.25,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2000,6.19,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2001,6.06,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2002,5.98,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2003,6.08,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2004,6.22,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2005,6.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2006,6.41,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2007,6.63,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2008,6.55,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2009,6.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2010,6.06,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2011,6.35,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2012,6.27,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2013,6.35,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2014,6.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2015,6.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2016,6.29,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2017,5.87,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2018,5.63,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2019,5.45,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2020,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Estonia,2021,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1960,5.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1961,5.28,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1962,5.83,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1963,5.86,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1964,6.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1965,6.59,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1966,6.47,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1967,6.43,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1968,6.25,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1969,6.17,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1970,6.08,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1971,6.33,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1972,6.38,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1973,6.39,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1974,6.39,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1975,6.66,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1976,6.41,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1977,6.22,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1978,6.24,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1979,6.02,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1980,5.62,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1981,5.84,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1982,5.68,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1983,5.72,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1984,5.85,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1985,5.76,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1986,5.14,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1987,4.81,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1988,4.73,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1989,4.36,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1990,4.32,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1991,4.31,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1992,4.33,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1993,4.37,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1994,4.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1995,4.28,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1996,4.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1997,4.44,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1998,4.26,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,1999,4.15,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2000,4.29,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2001,4.02,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2002,4.04,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2003,4.18,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2004,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2005,3.94,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2006,3.95,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2017,3.46,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2018,3.34,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2019,3.46,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2020,2.74,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Greece,2021,2.69,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,1987,6.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,1993,8.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,1995,7.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,1997,8.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2001,8.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2003,9.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2006,8.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2009,7.50,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2011,7.36,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2014,7.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2017,7.26,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2019,6.99,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2020,4.94,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Spain,2021,4.78,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1964,1.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1965,1.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1966,1.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1967,1.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1968,2.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1969,2.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1970,2.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1971,2.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1972,2.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1973,2.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1974,3.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1975,3.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1976,3.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1977,3.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1978,3.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1979,3.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1980,3.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1981,3.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1982,3.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1983,3.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1984,3.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1985,3.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1986,3.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1987,3.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1988,3.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1989,3.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1990,3.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1991,4.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1992,3.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1993,3.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1994,4.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1995,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1996,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1997,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1998,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,1999,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2000,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2001,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2002,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2003,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2004,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2005,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2006,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2007,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2008,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2009,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2010,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2011,4.20,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2012,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2013,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2014,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2015,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2016,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2017,4.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2018,4.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2019,4.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2020,4.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Finland,2021,4.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1980,4.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1981,4.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1982,4.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1983,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1984,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1985,5.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1986,5.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1987,5.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1988,5.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1989,5.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1990,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1991,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1992,6.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1993,6.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1994,6.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,France,1995,6.40,
